CSV_APN,FC_APN,Year,Match_Type,APN_Changed
1318-22-315-003,1318-22-310-010,2022,intersect,True
1318-22-315-004,1318-22-310-010,2022,intersect,True
1318-22-316-005,1318-22-310-012,2022,intersect,True
1318-22-317-008,1318-22-310-013,2022,intersect,True
1318-22-313-003,1318-22-310-008,2022,intersect,True
1318-22-313-004,1318-22-310-008,2022,intersect,True
1318-22-313-006,1318-22-310-008,2022,intersect,True
1318-22-313-008,1318-22-310-008,2022,intersect,True
1318-22-314-007,1318-22-310-009,2022,intersect,True
1318-22-316-003,1318-22-310-012,2022,intersect,True
1318-22-316-008,1318-22-310-012,2022,intersect,True
1318-22-317-005,1318-22-310-013,2022,intersect,True
1318-22-317-007,1318-22-310-013,2022,intersect,True
1318-22-711-003,1318-22-710-009,2022,intersect,True
1318-22-711-008,1318-22-710-009,2022,intersect,True
092-190-052,092-190-067,2022,intersect,True
117-120-032,117-120-041,2022,intersect,True
124-860-01,124-860-07,2022,intersect,True
030-434-009,030-421-002,2022,intersect,True
026-139-023,026-139-044,2022,intersect,True
117-100-017,117-100-091,2022,intersect,True
125-382-19,125-382-21,2022,intersect,True
125-462-07,125-462-10,2022,intersect,True
025-225-015,025-225-031,2022,intersect,True
098-192-002,098-192-011,2022,intersect,True
095-130-007,095-130-014,2022,intersect,True
034-734-022,034-734-028,2022,intersect,True
034-270-058,034-270-063,2022,intersect,True
025-551-001,025-551-034,2022,intersect,True
129-280-12,129-301-01,2022,intersect,True
129-280-16,129-301-05,2022,intersect,True
129-280-17,129-301-06,2022,intersect,True
129-291-13,129-291-34,2022,intersect,True
129-292-02,129-292-28,2022,intersect,True
129-292-06,129-292-30,2022,intersect,True
129-292-18,129-292-40,2022,intersect,True
129-292-19,129-292-39,2022,intersect,True
129-292-22,129-292-36,2022,intersect,True
129-292-26,129-292-37,2022,intersect,True
035-293-016,035-293-031,2022,intersect,True
084-092-016,084-092-043,2022,intersect,True
1318-23-212-005,1318-23-212-077,2022,intersect,True
1318-23-212-006,1318-23-212-078,2022,intersect,True
098-010-037,098-010-042,2022,intersect,True
1318-23-710-038,1318-23-710-096,2022,intersect,True
1318-26-601-006,1318-26-601-008,2022,intersect,True
016-081-043,016-081-045,2022,intersect,True
083-032-032,083-032-039,2022,intersect,True
1418-03-301-002,1418-03-301-013,2022,intersect,True
1318-10-310-036,1318-10-310-078,2022,intersect,True
1418-11-311-004,1418-11-311-015,2022,intersect,True
1318-09-810-035,1318-09-810-115,2022,intersect,True
1418-15-201-003,1418-15-201-006,2022,intersect,True
1418-15-201-001,1418-15-201-005,2022,intersect,True
1418-15-601-001,1418-15-601-003,2022,intersect,True
1418-27-210-020,1418-27-210-033,2022,intersect,True
1418-27-210-015,1418-27-210-034,2022,intersect,True
029-010-019,029-010-024,2022,intersect,True
092-120-042,092-120-057,2022,intersect,True
094-122-001,094-122-062,2022,intersect,True
1418-34-110-003,1418-34-110-002,2022,intersect,True
1418-34-110-020,1418-34-110-062,2022,intersect,True
1418-34-110-024,1418-34-110-065,2022,intersect,True
1418-34-201-005,1418-34-201-008,2022,intersect,True
1418-34-401-010,1418-34-401-029,2022,intersect,True
1418-34-401-011,1418-34-401-028,2022,intersect,True
032-390-008,032-202-004,2022,intersect,True
092-142-010,092-142-028,2022,intersect,True
1318-27-001-002,1318-27-001-015,2022,intersect,True
1318-22-002-002,1318-22-310-012,2022,intersect,True
028-011-019,028-340-024,2022,intersect,True
027-313-002,027-313-016,2022,intersect,True
027-313-012,027-313-017,2022,intersect,True
117-100-015,117-100-089,2022,intersect,True
093-083-009,093-083-046,2022,intersect,True
016-091-051,016-091-065,2022,intersect,True
016-091-050,016-091-065,2022,intersect,True
092-190-065,092-190-068,2022,intersect,True
126-570-16,126-570-37,2022,intersect,True
130-312-27,130-312-30,2022,intersect,True
1418-34-211-046,1418-34-211-048,2022,intersect,True
123-131-04,123-131-11,2022,intersect,True
083-063-015,083-063-023,2022,intersect,True
083-074-003,083-074-019,2022,intersect,True
093-042-021,093-042-043,2022,intersect,True
112-190-044,112-190-045,2022,intersect,True
090-071-008,090-071-038,2022,intersect,True
090-046-039,090-046-041,2022,intersect,True
090-102-010,090-102-044,2022,intersect,True
090-124-018,090-124-046,2022,intersect,True
090-271-015,090-262-016,2022,intersect,True
090-262-013,090-262-015,2022,intersect,True
090-224-012,090-233-036,2022,intersect,True
090-223-008,090-223-046,2022,intersect,True
115-040-075,115-040-081,2022,intersect,True
115-050-039,115-050-052,2022,intersect,True
115-050-029,115-050-058,2022,intersect,True
097-122-013,097-122-031,2022,intersect,True
093-042-015,093-042-032,2022,intersect,True
125-232-04,125-232-29,2022,intersect,True
098-210-007,098-210-039,2022,intersect,True
126-082-08,126-082-66,2022,intersect,True
022-331-025,022-331-026,2022,intersect,True
130-241-32,130-241-63,2022,intersect,True
130-241-33,130-241-64,2022,intersect,True
015-304-031,015-304-033,2022,intersect,True
016-300-021,016-300-063,2022,intersect,True
016-544-016,016-544-020,2022,intersect,True
085-180-014,085-180-018,2022,intersect,True
1418-03-401-007,1418-03-401-017,2022,intersect,True
1418-10-702-005,1418-10-702-008,2022,intersect,True
029-095-021,029-095-029,2022,intersect,True
021-241-001,021-241-007,2022,intersect,True
083-202-006,083-202-017,2022,intersect,True
027-364-020,027-364-028,2022,intersect,True
130-332-05,130-332-13,2022,intersect,True
117-230-004,117-230-008,2022,intersect,True
130-332-09,130-332-10,2022,intersect,True
025-735-005,025-735-011,2022,intersect,True
023-960-002,023-182-028,2022,intersect,True
023-960-004,023-182-028,2022,intersect,True
031-213-016,031-213-002,2022,intersect,True
1318-22-314-008,1318-22-310-009,2022,intersect,True
1318-22-315-006,1318-22-310-010,2022,intersect,True
1318-22-315-007,1318-22-310-010,2022,intersect,True
1318-22-317-004,1318-22-310-013,2022,intersect,True
1318-22-313-002,1318-22-310-008,2022,intersect,True
1318-22-314-002,1318-22-310-009,2022,intersect,True
1318-22-314-003,1318-22-310-009,2022,intersect,True
1318-22-314-006,1318-22-310-009,2022,intersect,True
1318-22-316-002,1318-22-310-012,2022,intersect,True
1318-22-316-006,1318-22-310-012,2022,intersect,True
1318-22-316-007,1318-22-310-012,2022,intersect,True
1318-22-317-002,1318-22-310-013,2022,intersect,True
1318-22-711-001,1318-22-710-009,2022,intersect,True
1318-22-711-004,1318-22-710-009,2022,intersect,True
1318-22-711-005,1318-22-710-009,2022,intersect,True
112-060-036,112-060-018,2022,intersect,True
112-060-037,112-060-018,2022,intersect,True
112-180-079,112-180-043,2022,intersect,True
093-083-010,093-083-047,2022,intersect,True
092-142-020,092-142-029,2022,intersect,True
093-083-012,093-083-051,2022,intersect,True
098-164-009,098-164-016,2022,intersect,True
034-284-028,034-284-030,2022,intersect,True
129-280-14,129-301-03,2022,intersect,True
129-280-15,129-301-04,2022,intersect,True
129-291-03,129-291-33,2022,intersect,True
129-292-10,129-292-32,2022,intersect,True
129-292-14,129-290-03,2022,intersect,True
129-292-17,129-292-35,2022,intersect,True
094-090-029,094-090-065,2022,intersect,True
094-350-021,094-350-037,2022,intersect,True
1319-19-710-031,1319-19-710-048,2022,intersect,True
015-104-009,015-104-024,2022,intersect,True
016-081-042,016-081-046,2022,intersect,True
084-092-008,084-092-040,2022,intersect,True
1418-34-110-010,1418-34-110-009,2022,intersect,True
094-150-007,094-520-015,2022,intersect,True
112-060-017,112-060-034,2022,intersect,True
1318-10-415-062,1318-10-415-072,2022,intersect,True
018-090-079,018-090-084,2022,intersect,True
1318-23-401-041,1318-23-401-049,2022,intersect,True
016-300-059,016-300-064,2022,intersect,True
093-042-020,093-042-044,2022,intersect,True
090-134-046,090-134-058,2022,intersect,True
090-231-036,090-231-052,2022,intersect,True
115-030-035,115-030-100,2022,intersect,True
115-060-018,115-060-022,2022,intersect,True
094-102-019,094-102-024,2022,intersect,True
094-070-001,094-070-016,2022,intersect,True
090-074-010,090-074-027,2022,intersect,True
097-130-029,097-130-042,2022,intersect,True
130-241-52,130-241-62,2022,intersect,True
029-095-006,029-630-029,2022,intersect,True
090-133-018,090-133-021,2022,intersect,True
1318-22-315-001,1318-22-310-010,2022,intersect,True
1318-22-315-005,1318-22-310-010,2022,intersect,True
1318-22-315-008,1318-22-310-010,2022,intersect,True
1318-22-313-007,1318-22-310-008,2022,intersect,True
1318-22-711-006,1318-22-710-009,2022,intersect,True
115-040-089,115-040-079,2022,intersect,True
130-163-36,130-163-27,2022,intersect,True
112-190-040,112-190-064,2022,intersect,True
991-275-082,029-107-001,2022,closest_6.3m,True
021-321-009,021-321-036,2023,intersect,True
123-071-34,123-293-02,2023,intersect,True
093-083-011,093-083-048,2023,intersect,True
117-100-016,117-100-089,2023,intersect,True
084-110-014,084-110-020,2023,intersect,True
124-860-02,124-860-06,2023,intersect,True
124-860-03,124-860-05,2023,intersect,True
026-122-033,026-122-036,2023,intersect,True
084-211-004,084-211-007,2023,intersect,True
033-841-031,033-841-057,2023,intersect,True
097-192-001,097-192-010,2023,intersect,True
126-082-49,126-082-67,2023,intersect,True
093-083-015,093-083-044,2023,intersect,True
084-110-011,084-110-026,2023,intersect,True
092-120-050,092-120-058,2023,intersect,True
034-591-015,034-591-018,2023,intersect,True
034-591-016,034-591-019,2023,intersect,True
129-280-13,129-301-02,2023,intersect,True
129-280-19,129-301-08,2023,intersect,True
129-280-21,129-071-04,2023,intersect,True
129-292-07,129-292-31,2023,intersect,True
129-292-12,129-292-33,2023,intersect,True
129-292-20,129-292-38,2023,intersect,True
117-100-004,117-100-088,2023,intersect,True
098-010-036,098-010-041,2023,intersect,True
117-120-031,117-120-041,2023,intersect,True
023-850-004,023-221-039,2023,intersect,True
1318-27-001-003,1318-27-001-015,2023,intersect,True
1319-19-710-032,1319-19-710-049,2023,intersect,True
015-370-023,015-370-028,2023,intersect,True
015-370-011,015-370-031,2023,intersect,True
084-191-001,084-191-003,2023,intersect,True
1318-23-710-003,1318-23-710-094,2023,intersect,True
1319-19-411-024,1319-19-411-030,2023,intersect,True
1318-26-101-007,1318-26-101-094,2023,intersect,True
1318-25-110-010,1318-25-110-016,2023,intersect,True
1318-03-110-005,1318-03-110-035,2023,intersect,True
023-880-018,023-241-010,2023,intersect,True
023-860-002,023-372-006,2023,intersect,True
016-101-014,016-101-095,2023,intersect,True
1318-09-810-103,1318-09-810-117,2023,intersect,True
1418-10-702-006,1418-10-702-009,2023,intersect,True
1418-10-702-007,1418-10-702-010,2023,intersect,True
1418-15-110-016,1418-15-511-027,2023,intersect,True
1318-15-601-003,1318-15-601-005,2023,intersect,True
025-451-017,025-451-028,2023,intersect,True
025-451-018,025-451-029,2023,intersect,True
084-052-010,084-052-013,2023,intersect,True
092-152-015,092-152-038,2023,intersect,True
095-110-006,095-110-026,2023,intersect,True
093-194-012,093-194-018,2023,intersect,True
1418-34-210-007,1418-34-210-032,2023,intersect,True
1418-34-201-004,1418-34-201-007,2023,intersect,True
1418-34-201-006,1418-34-201-009,2023,intersect,True
1318-10-310-009,1318-10-310-094,2023,intersect,True
1318-10-310-010,1318-10-310-091,2023,intersect,True
1318-15-410-005,1318-15-410-021,2023,intersect,True
027-690-008,027-690-018,2023,intersect,True
027-143-022,027-143-027,2023,intersect,True
080-162-017,080-162-018,2023,intersect,True
032-460-003,032-211-013,2023,intersect,True
083-202-012,083-202-018,2023,intersect,True
083-390-046,083-390-050,2023,intersect,True
093-083-008,093-083-045,2023,intersect,True
1318-23-401-006,1318-23-401-051,2023,intersect,True
028-301-006,028-301-068,2023,intersect,True
027-313-006,027-313-016,2023,intersect,True
032-440-017,032-161-009,2023,intersect,True
117-100-014,117-100-013,2023,intersect,True
034-691-020,034-691-021,2023,intersect,True
117-071-044,117-071-054,2023,intersect,True
033-561-005,033-561-013,2023,intersect,True
095-110-023,095-110-025,2023,intersect,True
1418-22-611-027,1418-22-611-028,2023,intersect,True
026-300-001,026-310-003,2023,intersect,True
1418-27-210-029,1418-27-210-036,2023,intersect,True
126-560-28,126-560-42,2023,intersect,True
126-560-37,126-560-41,2023,intersect,True
122-100-04,122-100-29,2023,intersect,True
122-100-23,122-100-27,2023,intersect,True
123-032-12,123-032-28,2023,intersect,True
123-032-11,123-032-28,2023,intersect,True
122-530-25,122-530-38,2023,intersect,True
130-331-05,130-331-14,2023,intersect,True
021-321-033,021-321-035,2023,intersect,True
035-301-001,035-301-009,2023,intersect,True
083-151-005,083-151-030,2023,intersect,True
117-150-040,117-150-048,2023,intersect,True
117-180-038,117-180-065,2023,intersect,True
090-152-046,090-152-060,2023,intersect,True
090-030-044,090-030-046,2023,intersect,True
090-292-003,090-292-013,2023,intersect,True
090-225-002,090-225-018,2023,intersect,True
115-060-010,115-060-023,2023,intersect,True
098-210-031,098-360-007,2023,intersect,True
117-230-006,117-230-003,2023,intersect,True
123-131-01,123-131-10,2023,intersect,True
125-172-31,125-172-34,2023,intersect,True
034-722-004,034-722-044,2023,intersect,True
084-151-004,084-151-029,2023,intersect,True
117-071-039,117-071-051,2023,intersect,True
025-510-090,025-510-095,2023,intersect,True
031-085-022,031-085-023,2023,intersect,True
035-234-009,035-234-020,2023,intersect,True
036-530-023,036-530-027,2023,intersect,True
036-543-011,036-472-009,2023,intersect,True
015-264-017,015-264-025,2023,intersect,True
098-010-034,098-010-038,2023,intersect,True
097-130-027,097-130-043,2023,intersect,True
097-084-014,097-084-025,2023,intersect,True
1418-10-802-003,1418-10-802-010,2023,intersect,True
017-021-015,017-021-031,2023,intersect,True
029-602-011,029-602-013,2023,intersect,True
029-095-019,029-095-025,2023,intersect,True
090-075-009,090-075-026,2023,intersect,True
090-222-008,090-222-062,2023,intersect,True
1318-15-711-029,1318-15-711-030,2023,intersect,True
112-050-013,112-050-022,2023,intersect,True
098-010-035,098-010-040,2023,intersect,True
117-020-009,117-020-025,2023,intersect,True
033-574-003,033-574-006,2023,intersect,True
110-620-024,117-210-005,2023,intersect,True
097-111-025,097-111-028,2023,intersect,True
115-030-096,115-030-097,2023,intersect,True
123-032-27,123-032-29,2023,intersect,True
028-221-024,028-221-030,2023,intersect,True
026-122-031,026-122-036,2023,intersect,True
033-703-014,033-703-020,2023,intersect,True
032-450-004,032-191-014,2023,intersect,True
032-402-012,032-301-011,2023,intersect,True
090-153-011,090-153-012,2023,intersect,True
023-904-018,023-904-008,2023,intersect,True
1418-10-802-011,1418-10-802-004,2023,intersect,True
026-061-005,026-061-030,2023,intersect,True
033-050-021,033-050-023,2023,intersect,True
117-110-008,117-110-072,2023,intersect,True
026-105-006,026-105-023,2023,intersect,True
093-194-007,093-194-017,2023,intersect,True
092-234-012,092-234-024,2023,intersect,True
129-280-18,129-301-07,2023,intersect,True
129-291-17,129-291-35,2023,intersect,True
129-291-20,129-291-36,2023,intersect,True
129-292-01,129-292-27,2023,intersect,True
129-292-03,129-292-29,2023,intersect,True
031-370-018,031-290-034,2023,intersect,True
084-172-005,084-172-007,2023,intersect,True
130-311-07,130-311-19,2023,intersect,True
035-283-018,035-283-038,2023,intersect,True
035-283-022,035-283-037,2023,intersect,True
036-563-014,036-563-016,2023,intersect,True
1319-19-212-078,1319-19-212-095,2023,intersect,True
031-043-005,031-043-014,2023,intersect,True
015-370-022,015-370-027,2023,intersect,True
1318-23-710-039,1318-23-710-097,2023,intersect,True
1319-19-411-016,1319-19-411-030,2023,intersect,True
1318-25-101-017,1318-24-404-023,2023,intersect,True
1318-26-101-029,1318-26-101-090,2023,intersect,True
1318-27-001-007,1318-27-001-021,2023,intersect,True
023-870-003,023-181-029,2023,intersect,True
083-033-014,083-033-016,2023,intersect,True
084-092-009,084-092-042,2023,intersect,True
083-032-031,083-032-040,2023,intersect,True
097-164-006,097-164-013,2023,intersect,True
085-141-006,085-141-013,2023,intersect,True
1318-10-310-015,1318-10-310-076,2023,intersect,True
1318-10-310-002,1318-10-310-096,2023,intersect,True
1418-10-501-001,1418-10-501-013,2023,intersect,True
1318-24-701-008,1318-24-701-010,2023,intersect,True
1318-09-810-070,1318-09-810-116,2023,intersect,True
1418-10-510-001,1418-10-510-003,2023,intersect,True
1418-15-801-005,1418-15-801-010,2023,intersect,True
017-021-018,017-021-033,2023,intersect,True
017-021-020,017-021-033,2023,intersect,True
029-067-008,029-641-002,2023,intersect,True
029-083-014,029-083-023,2023,intersect,True
095-110-009,095-110-025,2023,intersect,True
094-122-019,094-122-059,2023,intersect,True
1418-34-210-011,1418-34-210-033,2023,intersect,True
1418-34-211-026,1418-34-211-047,2023,intersect,True
1418-34-201-001,1418-34-201-010,2023,intersect,True
1418-34-401-009,1418-34-401-029,2023,intersect,True
1318-10-416-039,1318-10-416-063,2023,intersect,True
027-040-007,027-040-044,2023,intersect,True
027-122-004,027-122-025,2023,intersect,True
027-112-020,027-112-029,2023,intersect,True
1318-15-410-006,1318-15-410-021,2023,intersect,True
025-754-002,025-754-008,2023,intersect,True
093-083-014,093-083-050,2023,intersect,True
026-034-008,026-034-019,2023,intersect,True
027-670-003,027-322-021,2023,intersect,True
093-160-016,093-160-082,2023,intersect,True
098-231-024,098-231-039,2023,intersect,True
1418-27-210-031,1418-27-210-036,2023,intersect,True
122-181-24,122-181-77,2023,intersect,True
025-041-010,025-041-023,2023,intersect,True
130-312-04,130-312-30,2023,intersect,True
123-131-02,123-131-08,2023,intersect,True
123-041-19,123-041-26,2023,intersect,True
122-530-26,122-530-38,2023,intersect,True
097-092-003,097-092-012,2023,intersect,True
1418-10-802-008,1418-10-802-010,2023,intersect,True
123-131-06,123-131-09,2023,intersect,True
123-131-05,123-131-10,2023,intersect,True
083-061-026,083-061-082,2023,intersect,True
117-180-010,117-160-021,2023,intersect,True
117-180-037,117-180-065,2023,intersect,True
090-073-019,090-073-021,2023,intersect,True
090-092-041,090-092-051,2023,intersect,True
090-162-016,090-162-045,2023,intersect,True
090-134-039,090-134-061,2023,intersect,True
090-232-026,090-232-034,2023,intersect,True
098-210-030,098-360-001,2023,intersect,True
031-241-025,031-241-026,2023,intersect,True
021-321-029,021-321-036,2023,intersect,True
027-323-010,027-323-019,2023,intersect,True
122-530-27,122-530-37,2023,intersect,True
095-390-025,095-510-006,2023,intersect,True
084-151-017,084-151-030,2023,intersect,True
097-130-028,097-130-043,2023,intersect,True
125-172-32,125-172-33,2023,intersect,True
018-300-006,018-300-023,2023,intersect,True
031-084-015,031-084-017,2023,intersect,True
036-350-009,036-530-028,2023,intersect,True
083-075-007,083-075-036,2023,intersect,True
023-341-003,023-341-020,2023,intersect,True
029-066-020,029-701-002,2023,intersect,True
029-104-001,029-103-020,2023,intersect,True
094-190-032,094-190-036,2023,intersect,True
094-140-063,094-140-067,2023,intersect,True
1418-34-310-001,1418-34-310-014,2023,intersect,True
1418-34-401-020,1418-34-401-027,2023,intersect,True
090-222-007,090-222-051,2023,intersect,True
025-224-018,025-224-019,2023,intersect,True
018-320-011,018-320-018,2023,intersect,True
126-080-25,126-080-28,2023,intersect,True
130-332-04,130-332-12,2023,intersect,True
094-171-007,094-171-010,2023,intersect,True
025-382-007,025-382-014,2023,intersect,True
085-072-014,085-072-018,2023,intersect,True
123-032-26,123-032-28,2023,intersect,True
080-192-033,080-192-034,2023,intersect,True
033-661-014,033-661-026,2023,intersect,True
025-735-006,025-735-012,2023,intersect,True
023-840-011,023-181-046,2023,intersect,True
025-920-001,025-021-077,2023,intersect,True
092-190-052,092-190-067,2023,intersect,True
117-120-032,117-120-041,2023,intersect,True
094-200-049,094-200-061,2023,intersect,True
124-860-01,124-860-07,2023,intersect,True
030-434-009,030-421-002,2023,intersect,True
026-139-023,026-139-044,2023,intersect,True
030-352-027,030-352-034,2023,intersect,True
117-100-017,117-100-091,2023,intersect,True
125-382-19,125-382-21,2023,intersect,True
125-462-07,125-462-10,2023,intersect,True
025-225-015,025-225-031,2023,intersect,True
098-192-002,098-192-011,2023,intersect,True
095-130-007,095-130-014,2023,intersect,True
034-734-022,034-734-028,2023,intersect,True
034-270-058,034-270-063,2023,intersect,True
025-551-001,025-551-034,2023,intersect,True
129-280-12,129-301-01,2023,intersect,True
129-280-16,129-301-05,2023,intersect,True
129-280-17,129-301-06,2023,intersect,True
129-291-13,129-291-34,2023,intersect,True
129-292-02,129-292-28,2023,intersect,True
129-292-06,129-292-30,2023,intersect,True
129-292-18,129-292-40,2023,intersect,True
129-292-19,129-292-39,2023,intersect,True
129-292-22,129-292-36,2023,intersect,True
129-292-26,129-292-37,2023,intersect,True
130-241-45,130-241-66,2023,intersect,True
130-241-46,130-241-65,2023,intersect,True
035-293-016,035-293-031,2023,intersect,True
084-092-016,084-092-043,2023,intersect,True
1318-23-212-005,1318-23-212-077,2023,intersect,True
1318-23-212-006,1318-23-212-078,2023,intersect,True
098-010-037,098-010-042,2023,intersect,True
1318-23-710-038,1318-23-710-096,2023,intersect,True
1318-26-601-006,1318-26-601-008,2023,intersect,True
016-081-043,016-081-045,2023,intersect,True
083-032-032,083-032-039,2023,intersect,True
1418-03-301-002,1418-03-301-013,2023,intersect,True
1318-10-417-005,1318-10-417-055,2023,intersect,True
1318-10-310-036,1318-10-310-078,2023,intersect,True
1418-11-311-004,1418-11-311-015,2023,intersect,True
1318-09-810-035,1318-09-810-115,2023,intersect,True
1418-15-201-003,1418-15-201-006,2023,intersect,True
1418-15-201-001,1418-15-201-005,2023,intersect,True
1418-15-601-001,1418-15-601-003,2023,intersect,True
1418-27-210-020,1418-27-210-033,2023,intersect,True
1418-27-210-015,1418-27-210-034,2023,intersect,True
029-010-019,029-010-024,2023,intersect,True
092-120-042,092-120-057,2023,intersect,True
094-122-001,094-122-062,2023,intersect,True
094-070-002,094-070-016,2023,intersect,True
1418-27-403-003,1418-27-403-005,2023,intersect,True
1418-34-110-003,1418-34-110-002,2023,intersect,True
1418-34-110-020,1418-34-110-062,2023,intersect,True
1418-34-110-024,1418-34-110-065,2023,intersect,True
1418-34-201-005,1418-34-201-008,2023,intersect,True
1418-34-401-010,1418-34-401-029,2023,intersect,True
1418-34-401-011,1418-34-401-028,2023,intersect,True
1318-09-810-095,1318-09-810-118,2023,intersect,True
032-390-008,032-202-004,2023,intersect,True
080-173-013,080-173-014,2023,intersect,True
092-142-010,092-142-028,2023,intersect,True
1318-27-001-002,1318-27-001-015,2023,intersect,True
1318-22-002-002,1318-22-316-002,2023,intersect,True
028-011-019,028-340-024,2023,intersect,True
027-313-002,027-313-016,2023,intersect,True
027-313-012,027-313-017,2023,intersect,True
117-100-015,117-100-089,2023,intersect,True
093-083-009,093-083-046,2023,intersect,True
016-091-051,016-091-065,2023,intersect,True
016-091-050,016-091-065,2023,intersect,True
092-190-065,092-190-068,2023,intersect,True
122-181-65,122-181-79,2023,intersect,True
126-570-16,126-570-37,2023,intersect,True
130-312-27,130-312-30,2023,intersect,True
1418-34-211-046,1418-34-211-048,2023,intersect,True
123-131-04,123-131-11,2023,intersect,True
083-063-015,083-063-023,2023,intersect,True
083-074-003,083-074-019,2023,intersect,True
093-042-021,093-042-043,2023,intersect,True
112-190-044,112-190-045,2023,intersect,True
090-071-008,090-071-038,2023,intersect,True
090-046-039,090-046-041,2023,intersect,True
090-102-010,090-102-044,2023,intersect,True
090-124-018,090-124-046,2023,intersect,True
090-271-015,090-262-016,2023,intersect,True
090-262-013,090-262-015,2023,intersect,True
090-224-012,090-233-036,2023,intersect,True
090-223-008,090-223-046,2023,intersect,True
115-040-075,115-040-081,2023,intersect,True
115-050-039,115-050-052,2023,intersect,True
115-050-029,115-050-058,2023,intersect,True
097-122-013,097-122-031,2023,intersect,True
093-042-015,093-042-032,2023,intersect,True
125-232-04,125-232-29,2023,intersect,True
098-210-007,098-210-039,2023,intersect,True
126-082-08,126-082-66,2023,intersect,True
022-331-025,022-331-026,2023,intersect,True
130-241-32,130-241-63,2023,intersect,True
130-241-33,130-241-64,2023,intersect,True
015-304-031,015-304-033,2023,intersect,True
016-300-021,016-300-063,2023,intersect,True
016-544-016,016-544-020,2023,intersect,True
085-180-014,085-180-018,2023,intersect,True
1418-03-401-007,1418-03-401-017,2023,intersect,True
1418-10-702-005,1418-10-702-008,2023,intersect,True
029-095-021,029-095-029,2023,intersect,True
021-241-001,021-241-007,2023,intersect,True
083-202-006,083-202-017,2023,intersect,True
027-364-020,027-364-028,2023,intersect,True
130-332-05,130-332-13,2023,intersect,True
130-332-09,130-332-10,2023,intersect,True
025-735-005,025-735-011,2023,intersect,True
112-060-036,112-060-018,2023,intersect,True
112-060-037,112-060-018,2023,intersect,True
112-180-079,112-180-043,2023,intersect,True
093-083-010,093-083-047,2023,intersect,True
123-143-11,123-143-21,2023,intersect,True
092-142-020,092-142-029,2023,intersect,True
093-083-012,093-083-051,2023,intersect,True
098-164-009,098-164-016,2023,intersect,True
034-284-028,034-284-030,2023,intersect,True
129-280-14,129-301-03,2023,intersect,True
129-280-15,129-301-04,2023,intersect,True
129-291-03,129-291-33,2023,intersect,True
129-292-10,129-292-32,2023,intersect,True
129-292-14,129-290-03,2023,intersect,True
129-292-17,129-292-35,2023,intersect,True
094-090-029,094-090-065,2023,intersect,True
1319-19-710-031,1319-19-710-048,2023,intersect,True
015-104-009,015-104-024,2023,intersect,True
016-081-042,016-081-046,2023,intersect,True
084-092-008,084-092-040,2023,intersect,True
1418-34-110-010,1418-34-110-009,2023,intersect,True
094-150-007,094-520-015,2023,intersect,True
112-060-017,112-060-034,2023,intersect,True
1318-10-415-062,1318-10-415-072,2023,intersect,True
018-090-079,018-090-084,2023,intersect,True
1318-23-401-041,1318-23-401-049,2023,intersect,True
016-300-059,016-300-064,2023,intersect,True
093-042-020,093-042-044,2023,intersect,True
090-134-046,090-134-058,2023,intersect,True
090-231-036,090-231-052,2023,intersect,True
115-030-035,115-030-100,2023,intersect,True
115-060-018,115-060-022,2023,intersect,True
094-102-019,094-102-024,2023,intersect,True
094-070-001,094-070-016,2023,intersect,True
090-074-010,090-074-027,2023,intersect,True
097-130-029,097-130-042,2023,intersect,True
130-241-52,130-241-62,2023,intersect,True
029-095-006,029-630-029,2023,intersect,True
090-133-018,090-133-021,2023,intersect,True
115-040-089,115-040-079,2023,intersect,True
130-163-36,130-163-27,2023,intersect,True
112-190-040,112-190-064,2023,intersect,True
991-275-082,029-107-001,2023,closest_6.3m,True
021-321-009,021-321-036,2024,intersect,True
123-071-34,123-293-02,2024,intersect,True
093-083-011,093-083-048,2024,intersect,True
117-100-016,117-100-089,2024,intersect,True
084-110-014,084-110-020,2024,intersect,True
124-860-02,124-860-06,2024,intersect,True
124-860-03,124-860-05,2024,intersect,True
125-141-30,125-141-35,2024,intersect,True
026-122-033,026-122-036,2024,intersect,True
084-211-004,084-211-007,2024,intersect,True
033-841-031,033-841-057,2024,intersect,True
097-192-001,097-192-010,2024,intersect,True
126-082-49,126-082-67,2024,intersect,True
093-083-015,093-083-044,2024,intersect,True
084-110-011,084-110-026,2024,intersect,True
092-120-050,092-120-058,2024,intersect,True
034-591-015,034-591-018,2024,intersect,True
034-591-016,034-591-019,2024,intersect,True
129-280-13,129-301-02,2024,intersect,True
129-280-19,129-301-08,2024,intersect,True
129-280-21,129-071-04,2024,intersect,True
129-292-07,129-292-31,2024,intersect,True
129-292-12,129-292-33,2024,intersect,True
129-292-20,129-292-38,2024,intersect,True
025-554-013,025-554-014,2024,intersect,True
117-100-004,117-100-088,2024,intersect,True
098-010-036,098-010-041,2024,intersect,True
117-120-031,117-120-041,2024,intersect,True
023-850-004,023-221-039,2024,intersect,True
1318-27-001-003,1318-27-001-015,2024,intersect,True
1319-19-710-032,1319-19-710-049,2024,intersect,True
015-370-023,015-370-028,2024,intersect,True
015-370-011,015-370-031,2024,intersect,True
015-061-013,015-061-029,2024,intersect,True
084-191-001,084-191-003,2024,intersect,True
1318-23-710-003,1318-23-710-094,2024,intersect,True
1319-19-411-024,1319-19-411-030,2024,intersect,True
